concept,arm,condition,seed,split,n_rows,auroc_pipeline,auroc_rank
hh,nemotron,v3only_alone,50,eval_ant_hh,134,0.46814435286255285,0.46814435286255285
hh,nemotron,v3only_alone,51,eval_ant_hh,134,0.45889953218979734,0.45889953218979734
hh,nemotron,v3only_alone,42,eval_balanced_refusal,400,0.500525,0.500525
hh,nemotron,v3only_alone,43,eval_balanced_refusal,400,0.4319625,0.4319625
hh,nemotron,v3only_alone,44,eval_balanced_refusal,400,0.38093750000000004,0.38093750000000004
hh,nemotron,v3only_alone,45,eval_balanced_refusal,400,0.42979999999999996,0.42979999999999996
hh,nemotron,v3only_alone,46,eval_balanced_refusal,400,0.33645,0.33645
hh,nemotron,v3only_alone,47,eval_balanced_refusal,400,0.552825,0.552825
hh,nemotron,v3only_alone,48,eval_balanced_refusal,400,0.377025,0.377025
hh,nemotron,v3only_alone,49,eval_balanced_refusal,400,0.273625,0.273625
hh,nemotron,v3only_alone,50,eval_balanced_refusal,400,0.42166250000000005,0.42166250000000005
hh,nemotron,v3only_alone,51,eval_balanced_refusal,400,0.3536,0.3536
hh,nemotron,v3only_alone,42,eval_daily_dilemmas,196,0.3867138692211578,0.3867138692211578
hh,nemotron,v3only_alone,43,eval_daily_dilemmas,196,0.3646917950853811,0.3646917950853811
hh,nemotron,v3only_alone,44,eval_daily_dilemmas,196,0.38072678050812164,0.38072678050812164
hh,nemotron,v3only_alone,45,eval_daily_dilemmas,196,0.2877446897126198,0.2877446897126198
hh,nemotron,v3only_alone,46,eval_daily_dilemmas,196,0.4232090795501874,0.4232090795501874
hh,nemotron,v3only_alone,47,eval_daily_dilemmas,196,0.3331424406497293,0.3331424406497293
hh,nemotron,v3only_alone,48,eval_daily_dilemmas,196,0.39400249895876716,0.39400249895876716
hh,nemotron,v3only_alone,49,eval_daily_dilemmas,196,0.3883277800916285,0.3883277800916285
hh,nemotron,v3only_alone,50,eval_daily_dilemmas,196,0.3518325697625989,0.3518325697625989
hh,nemotron,v3only_alone,51,eval_daily_dilemmas,196,0.43169512703040397,0.43169512703040397
hh,shared,base_only,42,eval_ai_dilemmas,136,0.49178200692041524,0.49210640138408307
hh,shared,base_only,43,eval_ai_dilemmas,136,0.5621756055363322,0.5592560553633218
hh,shared,base_only,44,eval_ai_dilemmas,136,0.4781574394463668,0.4733996539792388
hh,shared,base_only,45,eval_ai_dilemmas,136,0.5143814878892734,0.5155709342560554
hh,shared,base_only,46,eval_ai_dilemmas,136,0.4470155709342561,0.44701557093425603
hh,shared,base_only,47,eval_ai_dilemmas,136,0.4830233564013841,0.47534602076124566
hh,shared,base_only,48,eval_ai_dilemmas,136,0.5110294117647058,0.5112456747404844
hh,shared,base_only,49,eval_ai_dilemmas,136,0.4868079584775086,0.48280709342560557
hh,shared,base_only,50,eval_ai_dilemmas,136,0.49826989619377166,0.49145761245674735
hh,shared,base_only,51,eval_ai_dilemmas,136,0.5349264705882353,0.5356833910034602
hh,shared,base_only,42,eval_ant_hh,134,0.48396079304967704,0.4838494096680775
hh,shared,base_only,43,eval_ant_hh,134,0.45043439518823786,0.4490977946090443
hh,shared,base_only,44,eval_ant_hh,134,0.4076631766540432,0.4056582757852529
hh,shared,base_only,45,eval_ant_hh,134,0.6214078859434172,0.6221875696146135
hh,shared,base_only,46,eval_ant_hh,134,0.4144575629316106,0.4159055468924036
hh,shared,base_only,47,eval_ant_hh,134,0.39229226999331696,0.3924036533749165
hh,shared,base_only,48,eval_ant_hh,134,0.5082423702383604,0.5090220539095567
hh,shared,base_only,49,eval_ant_hh,134,0.40042325685007796,0.39797282245488974
hh,shared,base_only,50,eval_ant_hh,134,0.44096680775228336,0.4417464914234796
hh,shared,base_only,51,eval_ant_hh,134,0.381042548451771,0.3823791490309646
hh,shared,base_only,42,eval_balanced_refusal,400,0.60135,0.6014875
hh,shared,base_only,43,eval_balanced_refusal,400,0.4733125,0.47355
hh,shared,base_only,44,eval_balanced_refusal,400,0.10350000000000001,0.10346250000000001
hh,shared,base_only,45,eval_balanced_refusal,400,0.4137125,0.41403750000000006
hh,shared,base_only,46,eval_balanced_refusal,400,0.1727625,0.17197500000000002
hh,shared,base_only,47,eval_balanced_refusal,400,0.6096125,0.6101875
hh,shared,base_only,48,eval_balanced_refusal,400,0.3928249999999999,0.3934250000000001
hh,shared,base_only,49,eval_balanced_refusal,400,0.47724999999999995,0.4779875
hh,shared,base_only,50,eval_balanced_refusal,400,0.190025,0.18995
hh,shared,base_only,51,eval_balanced_refusal,400,0.7774874999999999,0.7774749999999999
hh,shared,base_only,42,eval_daily_dilemmas,196,0.5426384839650146,0.543731778425656
hh,shared,base_only,43,eval_daily_dilemmas,196,0.4812057476051645,0.47776967930029157
hh,shared,base_only,44,eval_daily_dilemmas,196,0.4787067888379842,0.4796438983756768
hh,shared,base_only,45,eval_daily_dilemmas,196,0.510985006247397,0.5093190337359433
hh,shared,base_only,46,eval_daily_dilemmas,196,0.5142648896293212,0.5128592253227822
hh,shared,base_only,47,eval_daily_dilemmas,196,0.5465951686797168,0.5480008329862557
hh,shared,base_only,48,eval_daily_dilemmas,196,0.5419616826322367,0.5423781757601
hh,shared,base_only,49,eval_daily_dilemmas,196,0.4859433569346106,0.48552686380674714
hh,shared,base_only,50,eval_daily_dilemmas,196,0.5917846730528946,0.5914202415660141
hh,shared,base_only,51,eval_daily_dilemmas,196,0.5730424822990421,0.5741878384006663
hs,gptoss120b,v2_base,42,anthropic,1028,0.28884426713500577,0.28455767687625855
hs,gptoss120b,v2_base,43,anthropic,1028,0.2575890626655968,0.2537964238671289
hs,gptoss120b,v2_base,44,anthropic,1028,0.2969859498251298,0.29282994443519206
hs,gptoss120b,v2_base,45,anthropic,1028,0.2931554603400506,0.2928867204651093
hs,gptoss120b,v2_base,46,anthropic,1028,0.23564512710260566,0.2355978137443413
hs,gptoss120b,v2_base,47,anthropic,1028,0.29446698663113746,0.2888726551499644
hs,gptoss120b,v2_base,48,anthropic,1028,0.31431020908719287,0.3106386924858817
hs,gptoss120b,v2_base,49,anthropic,1028,0.23098760011506608,0.22644741025602205
hs,gptoss120b,v2_base,50,anthropic,1028,0.2669665702735848,0.2598184681070115
hs,gptoss120b,v2_base,51,anthropic,1028,0.29906395252009865,0.2983977804357371
hs,gptoss120b,v2_base,42,mt,278,0.4992753998240257,0.4992753998240257
hs,gptoss120b,v2_base,43,mt,278,0.45794731121577564,0.45794731121577564
hs,gptoss120b,v2_base,44,mt,278,0.5240411986957196,0.5240411986957196
hs,gptoss120b,v2_base,45,mt,278,0.430050204440764,0.430050204440764
hs,gptoss120b,v2_base,46,mt,278,0.5441488535790072,0.5441488535790072
hs,gptoss120b,v2_base,47,mt,278,0.42632368925003883,0.42632368925003883
hs,gptoss120b,v2_base,48,mt,278,0.533538636716526,0.533538636716526
hs,gptoss120b,v2_base,49,mt,278,0.4786242948087573,0.4786242948087573
hs,gptoss120b,v2_base,50,mt,278,0.5054086227420941,0.5054086227420941
hs,gptoss120b,v2_base,51,mt,278,0.5428031675379121,0.5428031675379121
hs,gptoss120b,v2_base,42,mts,274,0.5411050135862326,0.5450743246843199
hs,gptoss120b,v2_base,43,mts,274,0.5217113325163834,0.5236560285577282
hs,gptoss120b,v2_base,44,mts,274,0.5544514891576535,0.5521871170547179
hs,gptoss120b,v2_base,45,mts,274,0.4993340082050189,0.49768234855346577
hs,gptoss120b,v2_base,46,mts,274,0.5462731099152858,0.5463530289306836
hs,gptoss120b,v2_base,47,mts,274,0.5486440407054185,0.5462198305716873
hs,gptoss120b,v2_base,48,mts,274,0.5378016942831264,0.5374820182215355
hs,gptoss120b,v2_base,49,mts,274,0.4915285843678405,0.4892642122649049
hs,gptoss120b,v2_base,50,mts,274,0.5564228248707976,0.5573019340401726
hs,gptoss120b,v2_base,51,mts,274,0.5192072033672545,0.5184612925568757
hs,gptoss120b,v2_base,42,toolace,328,0.41548929208804286,0.41506171921475316
hs,gptoss120b,v2_base,43,toolace,328,0.42623438429506244,0.4214753123140988
hs,gptoss120b,v2_base,44,toolace,328,0.42000669244497324,0.41998810232004763
hs,gptoss120b,v2_base,45,toolace,328,0.4431699881023201,0.4277773646638906
hs,gptoss120b,v2_base,46,toolace,328,0.405989738251041,0.40647308149910766
hs,gptoss120b,v2_base,47,toolace,328,0.39509592504461627,0.3912849494348602
hs,gptoss120b,v2_base,48,toolace,328,0.41996951219512196,0.40398200475907203
hs,gptoss120b,v2_base,49,toolace,328,0.4522047888161809,0.45332019631171916
hs,gptoss120b,v2_base,50,toolace,328,0.4413481558596074,0.42132659131469363
hs,gptoss120b,v2_base,51,toolace,328,0.4109718917311125,0.41504312908982743
hs,gptoss120b,v3_base,42,anthropic,1028,0.24982777937591788,0.24843865917727748
hs,gptoss120b,v3_base,43,anthropic,1028,0.25528395585095914,0.25424116943481356
hs,gptoss120b,v3_base,44,anthropic,1028,0.2942512377174522,0.291058532301776
hs,gptoss120b,v3_base,45,anthropic,1028,0.2633688625111659,0.2554959196959833
hs,gptoss120b,v3_base,46,anthropic,1028,0.2521215309845721,0.25091598661599723
hs,gptoss120b,v3_base,47,anthropic,1028,0.30349437538796953,0.28704068191797
hs,gptoss120b,v3_base,48,anthropic,1028,0.28316666414328756,0.27580281306302895
hs,gptoss120b,v3_base,49,anthropic,1028,0.28660729155626885,0.28621175188117914
hs,gptoss120b,v3_base,50,anthropic,1028,0.2896031734015655,0.28363033505427787
hs,gptoss120b,v3_base,51,anthropic,1028,0.29395410982755227,0.29173795212645154
hs,gptoss120b,v3_base,42,mt,278,0.5511101909839036,0.5511101909839036
hs,gptoss120b,v3_base,43,mt,278,0.5603747218052896,0.5603747218052896
hs,gptoss120b,v3_base,44,mt,278,0.41548056518813725,0.41548056518813725
hs,gptoss120b,v3_base,45,mt,278,0.4873453754981626,0.4873453754981626
hs,gptoss120b,v3_base,46,mt,278,0.3882045442782465,0.3882045442782465
hs,gptoss120b,v3_base,47,mt,278,0.4453703224470783,0.4453703224470783
hs,gptoss120b,v3_base,48,mt,278,0.5232389627866053,0.5232389627866053
hs,gptoss120b,v3_base,49,mt,278,0.5160447181822887,0.5160447181822887
hs,gptoss120b,v3_base,50,mt,278,0.45284923140624195,0.45284923140624195
hs,gptoss120b,v3_base,51,mt,278,0.5736245535945345,0.5736245535945345
hs,gptoss120b,v3_base,42,mts,274,0.4486653524428579,0.4485321540838617
hs,gptoss120b,v3_base,43,mts,274,0.5216580531727849,0.5218978102189782
hs,gptoss120b,v3_base,44,mts,274,0.44024721615429696,0.43902179125153173
hs,gptoss120b,v3_base,45,mts,274,0.48047312057115454,0.47471895146251797
hs,gptoss120b,v3_base,46,mts,274,0.46955085513346473,0.47005700889765034
hs,gptoss120b,v3_base,47,mts,274,0.4770366029090521,0.47703660290905214
hs,gptoss120b,v3_base,48,mts,274,0.5194203207416483,0.515664127017955
hs,gptoss120b,v3_base,49,mts,274,0.5073525494165911,0.5067398369652085
hs,gptoss120b,v3_base,50,mts,274,0.4896371676700943,0.4930470456603975
hs,gptoss120b,v3_base,51,mts,274,0.5282380521071981,0.5254941659118758
hs,gptoss120b,v3_base,42,toolace,328,0.4200810529446758,0.4251003866745985
hs,gptoss120b,v3_base,43,toolace,328,0.41602840571088634,0.39827483640690065
hs,gptoss120b,v3_base,44,toolace,328,0.44155264723378945,0.4471482748364069
hs,gptoss120b,v3_base,45,toolace,328,0.4146527364663891,0.4196348899464604
hs,gptoss120b,v3_base,46,toolace,328,0.41482004759071983,0.4188541046995836
hs,gptoss120b,v3_base,47,toolace,328,0.3953747769185009,0.3929208804283165
hs,gptoss120b,v3_base,48,toolace,328,0.4271638905413444,0.42344586555621644
hs,gptoss120b,v3_base,49,toolace,328,0.4073654074955384,0.4095776323616894
hs,gptoss120b,v3_base,50,toolace,328,0.40805324211778704,0.41275654372397386
hs,gptoss120b,v3_base,51,toolace,328,0.40188132064247467,0.3960068411659726
hs,gptoss120b,v2_alone,42,anthropic,1028,0.2532021680873291,0.25070402277097303
hs,gptoss120b,v2_alone,43,anthropic,1028,0.22512074369029056,0.22454919832245757
hs,gptoss120b,v2_alone,44,anthropic,1028,0.2422538569849657,0.24190941573680147
hs,gptoss120b,v2_alone,45,anthropic,1028,0.22709465699707793,0.22707762418810276
hs,gptoss120b,v2_alone,46,anthropic,1028,0.18548728973943587,0.1847340610758679
hs,gptoss120b,v2_alone,47,anthropic,1028,0.24228792260291604,0.24193591121742947
hs,gptoss120b,v2_alone,48,anthropic,1028,0.2554467138033884,0.2552442126300171
hs,gptoss120b,v2_alone,49,anthropic,1028,0.23811866947266422,0.23725378128359248
hs,gptoss120b,v2_alone,50,anthropic,1028,0.26833676512891946,0.2630168511256794
hs,gptoss120b,v2_alone,51,anthropic,1028,0.2444302714651244,0.24516268225105603
hs,gptoss120b,v2_alone,42,mt,278,0.5360488587547227,0.5360488587547227
hs,gptoss120b,v2_alone,43,mt,278,0.5875731069820402,0.5875731069820402
hs,gptoss120b,v2_alone,44,mt,278,0.5727964391077066,0.5727964391077066
hs,gptoss120b,v2_alone,45,mt,278,0.5062884943843486,0.5062884943843486
hs,gptoss120b,v2_alone,46,mt,278,0.5521453340924383,0.5521453340924383
hs,gptoss120b,v2_alone,47,mt,278,0.5239376843848662,0.5239376843848662
hs,gptoss120b,v2_alone,48,mt,278,0.6115107913669066,0.6115107913669066
hs,gptoss120b,v2_alone,49,mt,278,0.6081724548418818,0.6081724548418818
hs,gptoss120b,v2_alone,50,mt,278,0.545313389576109,0.545313389576109
hs,gptoss120b,v2_alone,51,mt,278,0.5399047668340148,0.5399047668340148
hs,gptoss120b,v2_alone,42,mts,274,0.5023975704619319,0.5048217805956631
hs,gptoss120b,v2_alone,43,mts,274,0.49520485907613615,0.4934732804091853
hs,gptoss120b,v2_alone,44,mts,274,0.5256273642708722,0.5248015344450957
hs,gptoss120b,v2_alone,45,mts,274,0.623901113538281,0.6238744738664819
hs,gptoss120b,v2_alone,46,mts,274,0.5119878523096596,0.5119612126378603
hs,gptoss120b,v2_alone,47,mts,274,0.5146518194895839,0.5137727103202088
hs,gptoss120b,v2_alone,48,mts,274,0.5534924609728809,0.552426874100911
hs,gptoss120b,v2_alone,49,mts,274,0.5626032287282221,0.5620171559486388
hs,gptoss120b,v2_alone,50,mts,274,0.5509616921519527,0.5493899515157973
hs,gptoss120b,v2_alone,51,mts,274,0.5538920560498695,0.5534924609728809
hs,gptoss120b,v2_alone,42,toolace,328,0.4490630577037478,0.4398051754907793
hs,gptoss120b,v2_alone,43,toolace,328,0.4387083581201666,0.4298408685306365
hs,gptoss120b,v2_alone,44,toolace,328,0.4235202260559191,0.41879833432480673
hs,gptoss120b,v2_alone,45,toolace,328,0.4396750446162998,0.44435975609756095
hs,gptoss120b,v2_alone,46,toolace,328,0.40944750148721004,0.4064916716240333
hs,gptoss120b,v2_alone,47,toolace,328,0.43558521713265913,0.4277587745389649
hs,gptoss120b,v2_alone,48,toolace,328,0.41004238548483046,0.4099866151100535
hs,gptoss120b,v2_alone,49,toolace,328,0.4466835217132659,0.44911882807852477
hs,gptoss120b,v2_alone,50,toolace,328,0.442091760856633,0.4340050565139798
hs,gptoss120b,v2_alone,51,toolace,328,0.4358640690065438,0.428837001784652
hs,gptoss120b,v3only_alone,42,anthropic,1028,0.4242853790367757,0.4242853790367757
hs,gptoss120b,v3only_alone,43,anthropic,1028,0.42080879347151356,0.42080879347151356
hs,gptoss120b,v3only_alone,44,anthropic,1028,0.4370883737831004,0.4369804993262578
hs,gptoss120b,v3only_alone,45,anthropic,1028,0.457913821556723,0.457913821556723
hs,gptoss120b,v3only_alone,46,anthropic,1028,0.43522233493315565,0.43522422746748624
hs,gptoss120b,v3only_alone,47,anthropic,1028,0.3680922496934094,0.3680922496934094
hs,gptoss120b,v3only_alone,48,anthropic,1028,0.438051673757362,0.43801760813941165
hs,gptoss120b,v3only_alone,49,anthropic,1028,0.43188579690835593,0.43189336704567816
hs,gptoss120b,v3only_alone,50,anthropic,1028,0.5525973141152781,0.552593529046617
hs,gptoss120b,v3only_alone,51,anthropic,1028,0.47020961710245424,0.46998819058577723
hs,gptoss120b,v3only_alone,42,mt,278,0.6000983385953108,0.6000983385953108
hs,gptoss120b,v3only_alone,43,mt,278,0.6641736970136122,0.6641736970136122
hs,gptoss120b,v3only_alone,44,mt,278,0.6661145903421148,0.6661145903421148
hs,gptoss120b,v3only_alone,45,mt,278,0.6321618963821749,0.6321618963821749
hs,gptoss120b,v3only_alone,46,mt,278,0.6120801200766006,0.6120801200766006
hs,gptoss120b,v3only_alone,47,mt,278,0.6367941617928679,0.6367941617928679
hs,gptoss120b,v3only_alone,48,mt,278,0.6296516743439782,0.6296516743439782
hs,gptoss120b,v3only_alone,49,mt,278,0.6051964184048446,0.6051964184048446
hs,gptoss120b,v3only_alone,50,mt,278,0.5974328450908338,0.5974328450908338
hs,gptoss120b,v3only_alone,51,mt,278,0.605092904093991,0.605092904093991
hs,gptoss120b,v3only_alone,42,mts,274,0.3823325696627417,0.3823325696627417
hs,gptoss120b,v3only_alone,43,mts,274,0.45394000745910806,0.45391336778730884
hs,gptoss120b,v3only_alone,44,mts,274,0.451196121263786,0.44754648622728965
hs,gptoss120b,v3only_alone,45,mts,274,0.4148329692578187,0.4148063295860195
hs,gptoss120b,v3only_alone,46,mts,274,0.3940806649262081,0.39402738558260963
hs,gptoss120b,v3only_alone,47,mts,274,0.4247695668389366,0.4247695668389365
hs,gptoss120b,v3only_alone,48,mts,274,0.44336405775480847,0.4419787948212478
hs,gptoss120b,v3only_alone,49,mts,274,0.3951196121263786,0.39330811444402997
hs,gptoss120b,v3only_alone,50,mts,274,0.3748734615589536,0.374154190420374
hs,gptoss120b,v3only_alone,51,mts,274,0.42911183334221314,0.43015078054238365
hs,gptoss120b,v3only_alone,42,toolace,328,0.5282755800118977,0.5282941701368233
hs,gptoss120b,v3only_alone,43,toolace,328,0.5493196014277216,0.5492824211778704
hs,gptoss120b,v3only_alone,44,toolace,328,0.48641061867935753,0.4863920285544319
hs,gptoss120b,v3only_alone,45,toolace,328,0.5591723676383106,0.559153777513385
hs,gptoss120b,v3only_alone,46,toolace,328,0.5685603807257584,0.5685603807257584
hs,gptoss120b,v3only_alone,47,toolace,328,0.523776769779893,0.523776769779893
hs,gptoss120b,v3only_alone,48,toolace,328,0.5037180249851279,0.5036808447352766
hs,gptoss120b,v3only_alone,49,toolace,328,0.49587299226650805,0.4959473527662106
hs,gptoss120b,v3only_alone,50,toolace,328,0.5165080309339678,0.5165452111838191
hs,gptoss120b,v3only_alone,51,toolace,328,0.5000743604997026,0.5001115407495539
hs,nemotron,v2_base,42,anthropic,1028,0.28190623627912614,0.2801064361307514
hs,nemotron,v2_base,43,anthropic,1028,0.3316439310209087,0.3303267271268301
hs,nemotron,v2_base,44,anthropic,1028,0.3309701887992248,0.3310118245544974
hs,nemotron,v2_base,45,anthropic,1028,0.28538849944738,0.28407318808763193
hs,nemotron,v2_base,46,anthropic,1028,0.3268387863555845,0.32683500128692333
hs,nemotron,v2_base,47,anthropic,1028,0.3306200699480688,0.3305916819331103
hs,nemotron,v2_base,48,anthropic,1028,0.29561386243546456,0.2954908477039773
hs,nemotron,v2_base,49,anthropic,1028,0.3063312843494981,0.30545314842011234
hs,nemotron,v2_base,50,anthropic,1028,0.28927955003103756,0.2890884040636497
hs,nemotron,v2_base,51,anthropic,1028,0.321831140516889,0.322016608881285
hs,nemotron,v2_base,42,mt,278,0.4951348273898867,0.4951348273898867
hs,nemotron,v2_base,43,mt,278,0.5871849283163397,0.5871849283163397
hs,nemotron,v2_base,44,mt,278,0.539076652347187,0.539076652347187
hs,nemotron,v2_base,45,mt,278,0.591687800838466,0.591687800838466
hs,nemotron,v2_base,46,mt,278,0.4888722115832514,0.4888722115832514
hs,nemotron,v2_base,47,mt,278,0.5832513845039076,0.5832513845039076
hs,nemotron,v2_base,48,mt,278,0.5584855856322137,0.5584855856322137
hs,nemotron,v2_base,49,mt,278,0.5632990010869003,0.5632990010869003
hs,nemotron,v2_base,50,mt,278,0.5930593654572744,0.5930593654572744
hs,nemotron,v2_base,51,mt,278,0.5794989907354693,0.5794989907354693
hs,nemotron,v2_base,42,mts,274,0.5450476850125205,0.5309020192871224
hs,nemotron,v2_base,43,mts,274,0.5336192658106452,0.5146251798177846
hs,nemotron,v2_base,44,mts,274,0.5964622515850604,0.552959667536896
hs,nemotron,v2_base,45,mts,274,0.5135063136022164,0.49661676168149604
hs,nemotron,v2_base,46,mts,274,0.5271191858916298,0.521444935798391
hs,nemotron,v2_base,47,mts,274,0.5416378070222175,0.5378816132985241
hs,nemotron,v2_base,48,mts,274,0.5030635622569131,0.49797538494325744
hs,nemotron,v2_base,49,mts,274,0.5548510842346422,0.4963770046353029
hs,nemotron,v2_base,50,mts,274,0.561404443497256,0.5549842825936384
hs,nemotron,v2_base,51,mts,274,0.5530928658958922,0.5433161063455698
hs,nemotron,v2_base,42,toolace,328,0.4446200178465199,0.4483194527067222
hs,nemotron,v2_base,43,toolace,328,0.4325550267697799,0.43824360499702564
hs,nemotron,v2_base,44,toolace,328,0.43794616299821537,0.4378532123735872
hs,nemotron,v2_base,45,toolace,328,0.43772308149910766,0.44523349196906603
hs,nemotron,v2_base,46,toolace,328,0.42718248066627007,0.4270151695419393
hs,nemotron,v2_base,47,toolace,328,0.43013831052944673,0.42995240928019035
hs,nemotron,v2_base,48,toolace,328,0.44934190957763237,0.4488027959547889
hs,nemotron,v2_base,49,toolace,328,0.4446200178465199,0.441366745984533
hs,nemotron,v2_base,50,toolace,328,0.44471296847114816,0.44482450922070194
hs,nemotron,v2_base,51,toolace,328,0.4595107079119572,0.4599382807852469
hs,nemotron,v3_base,42,anthropic,1028,0.417178912625475,0.41609827552271805
hs,nemotron,v3_base,43,anthropic,1028,0.4096674438674318,0.40962580811215915
hs,nemotron,v3_base,44,anthropic,1028,0.4634210964586898,0.463517615709549
hs,nemotron,v3_base,45,anthropic,1028,0.43804599615437023,0.4381633332828657
hs,nemotron,v3_base,46,anthropic,1028,0.4551999273266817,0.45593801571560516
hs,nemotron,v3_base,47,anthropic,1028,0.33435782525095004,0.3342896940150495
hs,nemotron,v3_base,48,anthropic,1028,0.45056321821677847,0.4550750200608639
hs,nemotron,v3_base,49,anthropic,1028,0.4579933079986071,0.45554436857484604
hs,nemotron,v3_base,50,anthropic,1028,0.45275477297158173,0.4553229420581689
hs,nemotron,v3_base,51,anthropic,1028,0.4177088222380354,0.4177182849096883
hs,nemotron,v3_base,42,mt,278,0.3182547487190104,0.3182547487190104
hs,nemotron,v3_base,43,mt,278,0.3700895398788882,0.3700895398788882
hs,nemotron,v3_base,44,mt,278,0.32024739920293976,0.32024739920293976
hs,nemotron,v3_base,45,mt,278,0.43476010558459705,0.43476010558459705
hs,nemotron,v3_base,46,mt,278,0.44570674395735216,0.44570674395735216
hs,nemotron,v3_base,47,mt,278,0.48850991149526424,0.48850991149526424
hs,nemotron,v3_base,48,mt,278,0.3632317167848455,0.3632317167848455
hs,nemotron,v3_base,49,mt,278,0.4978520780497903,0.4978520780497903
hs,nemotron,v3_base,50,mt,278,0.3665700533098701,0.3665700533098701
hs,nemotron,v3_base,51,mt,278,0.3965633248796646,0.3965633248796646
hs,nemotron,v3_base,42,mts,274,0.5383611273909106,0.5359635569289787
hs,nemotron,v3_base,43,mts,274,0.5399861473706644,0.5459800735254942
hs,nemotron,v3_base,44,mts,274,0.5484042836592253,0.5569556183067825
hs,nemotron,v3_base,45,mts,274,0.5504022590441686,0.54366242207896
hs,nemotron,v3_base,46,mts,274,0.5581011241941499,0.5545580478448505
hs,nemotron,v3_base,47,mts,274,0.5448079279663275,0.54049230113485
hs,nemotron,v3_base,48,mts,274,0.5662795034365176,0.5733656561351164
hs,nemotron,v3_base,49,mts,274,0.5339922212158346,0.5303425861793383
hs,nemotron,v3_base,50,mts,274,0.5500559433107785,0.5610048484202674
hs,nemotron,v3_base,51,mts,274,0.5447546486227289,0.5580744845223506
hs,nemotron,v3_base,42,toolace,328,0.47023720999405116,0.47103658536585363
hs,nemotron,v3_base,43,toolace,328,0.45581127305175495,0.452409280190363
hs,nemotron,v3_base,44,toolace,328,0.4467207019631172,0.4448616894705532
hs,nemotron,v3_base,45,toolace,328,0.4639909280190363,0.4627267995240928
hs,nemotron,v3_base,46,toolace,328,0.4401212076145152,0.4436719214753123
hs,nemotron,v3_base,47,toolace,328,0.4512752825698989,0.4490444675788222
hs,nemotron,v3_base,48,toolace,328,0.4538035395597858,0.4535804580606782
hs,nemotron,v3_base,49,toolace,328,0.45213042831647826,0.451888756692445
hs,nemotron,v3_base,50,toolace,328,0.45893441403926233,0.45899018441403916
hs,nemotron,v3_base,51,toolace,328,0.4629127007733491,0.45832093991671624
hs,nemotron,v2_alone,42,anthropic,1028,0.27881762025163137,0.2786529697648715
hs,nemotron,v2_alone,43,anthropic,1028,0.3159434662144771,0.3152148404972066
hs,nemotron,v2_alone,44,anthropic,1028,0.319802343714515,0.3195317113052431
hs,nemotron,v2_alone,45,anthropic,1028,0.31345856863843513,0.31316711835152694
hs,nemotron,v2_alone,46,anthropic,1028,0.2608726097291405,0.2602991718269769
hs,nemotron,v2_alone,47,anthropic,1028,0.3515647473845176,0.35156474738451754
hs,nemotron,v2_alone,48,anthropic,1028,0.34127882329785464,0.3400373207769989
hs,nemotron,v2_alone,49,anthropic,1028,0.3651985647019637,0.36282154158276425
hs,nemotron,v2_alone,50,anthropic,1028,0.3541026359218157,0.3532055746491241
hs,nemotron,v2_alone,51,anthropic,1028,0.31713197777407687,0.31690298112007753
hs,nemotron,v2_alone,42,mt,278,0.5961389162051653,0.5961389162051653
hs,nemotron,v2_alone,43,mt,278,0.6955644117799284,0.6955644117799286
hs,nemotron,v2_alone,44,mt,278,0.6364836188603075,0.6364836188603075
hs,nemotron,v2_alone,45,mt,278,0.5729517105739867,0.5729517105739867
hs,nemotron,v2_alone,46,mt,278,0.6691941410900057,0.6691941410900057
hs,nemotron,v2_alone,47,mt,278,0.673489984990425,0.673489984990425
hs,nemotron,v2_alone,48,mt,278,0.6846954091403137,0.6846954091403137
hs,nemotron,v2_alone,49,mt,278,0.6562548522333214,0.6562548522333214
hs,nemotron,v2_alone,50,mt,278,0.6927695253868849,0.6927695253868849
hs,nemotron,v2_alone,51,mt,278,0.6085347549298691,0.6085347549298691
hs,nemotron,v2_alone,42,mts,274,0.5045021045340721,0.5051680963290532
hs,nemotron,v2_alone,43,mts,274,0.5265597527838457,0.4826842133304917
hs,nemotron,v2_alone,44,mts,274,0.547498534818051,0.5138526293356066
hs,nemotron,v2_alone,45,mts,274,0.5088177313655496,0.4933400820501891
hs,nemotron,v2_alone,46,mts,274,0.5268261495018381,0.5201928712238265
hs,nemotron,v2_alone,47,mts,274,0.5328200756566679,0.49651020299429915
hs,nemotron,v2_alone,48,mts,274,0.5347381320262135,0.5177953007618946
hs,nemotron,v2_alone,49,mts,274,0.5355373221801908,0.5006926314667803
hs,nemotron,v2_alone,50,mts,274,0.5478981298950397,0.5074058287601897
hs,nemotron,v2_alone,51,mts,274,0.5348180510416112,0.529117161276573
hs,nemotron,v2_alone,42,toolace,328,0.4210291493158834,0.42820493753718025
hs,nemotron,v2_alone,43,toolace,328,0.45655487804878053,0.45464009518143966
hs,nemotron,v2_alone,44,toolace,328,0.4353249553837002,0.4357897085068412
hs,nemotron,v2_alone,45,toolace,328,0.40764425936942295,0.4020486317668055
hs,nemotron,v2_alone,46,toolace,328,0.49115110053539557,0.49118828078524684
hs,nemotron,v2_alone,47,toolace,328,0.44456424747174295,0.44170136823319456
hs,nemotron,v2_alone,48,toolace,328,0.4458655562165378,0.44692519333729924
hs,nemotron,v2_alone,49,toolace,328,0.4489886972040453,0.44850535395597857
